id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
301728,tt3327624,0.215864,0,0,Infini,Daniel MacPherson|Grace Huang|Luke Hemsworth|Bren Foster|Luke Ford,http://www.infinimovie.com,Shane Abbess,Search. Rescue. Destroy.,mind control|rescue|search|plague|mining accident,"A search and rescue team are transported through deep space to a distant mining colony to save the sole survivor of a biological outbreak.  During their mission, they find a lethal weapon which is set to arrive on Earth within the hour.",110,Horror|Science Fiction|Thriller,Storm Vision Entertainment|Eclectik Vision|Storm Alley Entertainment,5/8/15,90,5.0,2015,0.0,0.0
366018,tt4587740,0.215386,0,0,A Christmas Melody,Lacey Chabert|Mariah Carey|Brennan Elliott|Kathy Najimy|Kevin Chamberlin,,Mariah Carey,,christmas,"""A Christmas Melody"" revolves around Kristin, a beautiful, stylish divorcee who is a talented clothing designer and her young daughter. Kristin has just had to close her small Manhattan boutique to return to her Ohio home town and live in her parents' former home. It's an adjustment for Kristin and Emily - especially when she runs into her former high school rival Melissa.",83,Romance|Music|TV Movie|Comedy,,12/19/15,12,5.5,2015,0.0,0.0
256030,tt2207484,0.214563,0,0,Muck,Lachlan Buchanan|Puja Mohindra|Bryce Draper|Stephanie Danielsen|Laura Jacobs,,Steve Wolsh,"On this Feast of Saint Patrick, the lucky ones are already dead...",female nudity|shower|ax|swamp|murder,"After narrowly escaping an ancient burial ground, long forgotten and buried underneath the marshes of Cape Cod, a group of friends emerge from the thick, marshy darkness, tattered and bloody, lucky to be alive. They have already lost two of their friends in the marsh, presumably dead. They stumble upon an empty Cape Cod vacation house alongside the foggy marsh and break in to take shelter. Whatever was in the marsh is still after them and soon after one of them goes for help, the rest of the group learns that the evil in the marsh is not the only thing that wants them dead. Something worse, something more savage, was lying in wait just outside the marsh, in the house. What happens next is unspeakable, horror that cannot be unseen. These unlucky travelers spend their St. Patrick's Day trapped between two evils forcing them to fight, die, or go back the way they came.",99,Horror,WithanO Productions|Universal Studios Sound Facilities,3/15/15,21,3.3,2015,0.0,0.0
356149,tt4141368,0.212872,0,0,Robert the Doll,Lee Bane|Megan Lockhurst|Flynn Allen|Suzie Frances Garton|Judith Haley,,Andrew Jones,He wants to be your best friend...forever.,based on true story|evil doll|haunting|possessed,In this chilling story based on real life events a family experience terrifying supernatural occurrences when their son acquires a vintage doll called Robert.,90,Horror,,8/24/15,17,2.6,2015,0.0,0.0
300666,tt2950052,0.21254,0,0,Bravetown,Josh Duhamel|Maria Bello|Laura Dern|Katrina Norman|Lucas Till,,Daniel Duran,,father-son relationship|small town|dance|music|grief,"After an accidental drug overdose, a talented teenage DJ goes to live with his estranged father in a small Army town, where he gets to the bottom of his own pain and learns empathy for others.",112,Drama|Music,Strings of Films|2 Wolves Films,5/8/15,42,6.2,2015,0.0,0.0
347642,tt4264426,0.211768,0,0,Bite,Elma Begovic|Annette Wozniak|Jordan Gray|Lawrene Denkers|Denise Yuen,http://www.breakthroughentertainment.com/show/bite,Chad Archibald,,,"While on her bachelorette party getaway, Casey, the bride to be, gets a seemingly harmless bite from an unknown insect. After returning home with cold feet, Casey tries to call off her wedding but before she's able to, she starts exhibiting insect like traits. Between her physical transformation and her wedding anxiety, Casey succumbs to her new instincts and begins creating a hive that not only houses her translucent eggs, but feeds on the flesh of others. As her transformation becomes complete, Casey discovers that everything can change with a single bite.",90,Horror,Black Fawn Films|Breakthrough Entertainment Productions,8/15/15,11,4.9,2015,0.0,0.0
373558,tt5297750,0.209036,0,0,Taylor Swift: The 1989 World Tour - Live,Taylor Swift|Ellen DeGeneres|Cara Delevingne|Lena Dunham|Selena Gomez,,Jonas Ã…kerlund,,pop culture|pop singer|pop star|music|concert,"Taylor delivers the concert event of the year. Filmed at Sydney's ANZ Stadium in front of 76,000 fans, The 1989 World Tour - Live captures the excitement and energy of the hottest pop star in the world. Filled with great music, an electrifying stage show, and superstar guest appearances, the concert film is only on Apple Music.",132,Documentary|Music,Apple Inc.,12/20/15,15,7.6,2015,0.0,0.0
367326,tt5184298,0.208491,0,0,Cosmic Scrat-tastrophe,Chris Wedge|Ray Romano|John Leguizamo|Denis Leary,,Mike Thurmeier|Galen T. Chu,,,Scrat struggles once again to protect his nut.,5,Science Fiction|Comedy|Animation|Family,Twentieth Century Fox Film Corporation|Blue Sky Studios,11/6/15,33,7.7,2015,0.0,0.0
329205,tt3101132,0.230913,0,0,Ghoul,Jennifer Armour|Jeremy Isabella|Paus S. Tracey,http://www.theghoulmovie.com/,Petr JÃ¡kl Jr.,,ukraine|serial killer|ghost|seance|pseudo documentary,"GHOUL is a supernatural horror film involving the real life story of the Soviet Union's most violent serial killer, Andrei Chikatilo. Three Americans travel to the Ukraine to film a documentary about the cannibalism epidemic that swept through the country during the famine of 1932. After being lured deep into the Ukraine forest for an interview with one of the last known survivors, they quickly find themselves trapped in a supernatural hunting ground.",86,Thriller|Horror,J.B.J Film,2/26/15,18,4.9,2015,0.0,0.0
386501,tt3881680,0.207366,0,0,Waffle Street,James Lafferty|Danny Glover|Julie Gonzalo|Dale Dickey|Marshall Bell,http://www.wafflestreetmovie.com/,Eshom Nelms|Ian Nelms,,,"WAFFLE STREET is the true story of Jimmy Adams, a V.P. of a $30 billion hedge fund, who loses his job and winds up working as a waiter at a waffle shop. Amidst the greasy madness of the 24-hour diner, Jimmy befriends Edward, an ex-con grill master who serves up hard lessons about life, finance, and grits.",86,Drama|Comedy,Side Gig Productions,9/24/15,25,6.4,2015,0.0,0.0
321769,tt3312868,0.207133,0,0,Deep Web,Gavin Andresen|Ross Ulbricht|Cody Wilson|Keanu Reeves,http://www.deepwebthemovie.com,Alex Winter,The Crime Saga of the Digital Age,internet|crime|drug,"Deep Web gives the inside story of one of the the most important and riveting digital crime sagas of the century -- the arrest of Ross William Ulbricht, the convicted 30-year-old entrepreneur accused to be 'Dread Pirate Roberts,' creator and operator of online black market Silk Road. The film explores how the brightest minds and thought leaders behind the Deep Web are now caught in the crosshairs of the battle for control of a future inextricably linked to technology, with our digital rights hanging in the balance.",90,Documentary,Epix|Trouper Productions|BOND360,3/15/15,47,6.9,2015,0.0,0.0
251471,tt3214286,0.206155,650000,0,A LEGO Brickumentary,Jason Bateman|Matthias Klie,http://www.thelegodocumentary.com,Kief Davidson|Daniel Junge,,pop culture|fan culture|documentary|toys,A look at the global culture and appeal of the LEGO building-block toys.,93,Documentary,Global Emerging Markets (GEM)|HeLo,7/31/15,49,6.5,2015,597999.736880115,0.0
174340,tt2401223,0.205318,0,0,Richard Pryor: Omit the Logic,Mel Brooks|Dave Chappelle|Mike Epps|Whoopi Goldberg|Robin Williams,http://www.magpictures.com/richardpryor/,Marina Zenovich,The True Story of an American Icon,comedian|documentary|taboo|richard pryor|woman director,"In the 1970s, Richard Pryor dropped like a bomb into the sanitized landscape of American television. Raised in his grandmother's Illinois bordello, he became famous for his expletive-filled stand-up routines about the black man trying to survive in the land of whiteys. His transition to television was stormy, and he had to battle to get every scene past the censors. The sacrifices he made to the white establishment contributed to a self-loathing that plagued him throughout adulthood. Seven marriages, and chronic drug abuse fueled endless media interest -- as did Pryor's setting himself on fire whilst freebasing cocaine. A string of friends including Whoopi Goldberg and Robin Williams recount how whenever Pryor was poised on the brink of mega success, his behavior would sabotage him -- for most people to understand the comic legend you need to ""omit the logic"". CN",83,Documentary,"Fresh One Productions|Tarnished Angel, Inc|Club 55 Productions",2/3/15,14,6.7,2015,0.0,0.0
309298,tt3534282,0.204356,0,0,Don Verdean,Sam Rockwell|Jemaine Clement|Amy Ryan|Danny McBride|Will Forte,,Jared Hess,Fraud works in mysterious ways.,pastor|archaeologist|holy land,Biblical archaeologist Don Verdean is hired by a local church pastor to find faith-promoting relics in the Holy Land. But after a fruitless expedition he is forced to get creative in this comedy of faith and fraud.,96,Comedy,Lions Gate Films,12/11/15,26,4.0,2015,0.0,0.0
285840,tt3067274,0.203224,0,0,The Editor,Paz de la Huerta|Samantha Hill|Laurence R. Harvey|Adam Brooks|Matthew Kennedy,http://astron-6.com/editor.html,Adam Brooks|Matthew Kennedy,,male nudity|female nudity|nudity|knife|police,A one-time (and now one-handed) master film editor toiling in the cinematic sweatshops of 1970s Italy becomes the prime suspect in a series of brutal murders.,95,Mystery|Horror|Comedy,Astron-6 Video International|Tele-Film,9/8/15,18,6.0,2015,0.0,0.0
308077,tt3121332,0.299226,0,0,Nasty Baby,SebastiÃ¡n Silva|Tunde Adebimpe|Kristen Wiig|Reg E. Cathey|Mark Margolis,,SebastiÃ¡n Silva,,,"Nasty Baby centers around a Brooklyn couple, Freddy and his boyfriend Mo, who are trying to have a baby with the help of their best friend, Polly. Freddy is an artist, and his latest work is all about babies â€“ itâ€™s clear heâ€™s dying to be a father. Polly is a family practitioner who is more interested in having a baby than having a man. Mo is hesitant about the entire idea, especially when Polly isnâ€™t having success with FreddyÊ¼s sperm and the donor responsibility shifts to him. Set almost entirely in the multicultural vibrancy of Fort Greene, Brooklyn, the trio navigates the idea of creating life, when they are confronted by unexpected harassment from particularly aggressive neighborhood man, nicknamed The Bishop. The Bishop is bothersome in small, yet persistent ways, with a hint of danger. As their clashes become increasingly aggressive, someone is bound to get hurt.",101,Drama,Versatile Film|Fabula,2/8/15,12,5.0,2015,0.0,0.0
321109,tt4393514,0.201696,0,0,Bitter Lake,,,Adam Curtis,,manipulation|politics|war|control|fear,An experimental documentary that explores Saudi Arabia's relationship with the U.S. and the role this has played in the war in Afghanistan.,135,Documentary,BBC,1/24/15,19,7.8,2015,0.0,0.0
341886,tt3379814,0.260306,0,0,June,Casper Van Dien|Victoria Pratt|Addy Miller|Eddie Jemison|Aiden Flowers,,L. Gustavo Cooper,,exorcism|possession,"June is different from all other nine-year old girls.  She is an orphan hiding a secret.  Bad things happen when she gets upset, supernatural things.  June has been in many foster homes usually leaving them destroyed.  But this time it will be different.  June has a new foster home and she really likes her new parents.  She will have to face the force within her to protect her new parents and to save herself.",84,Science Fiction|Horror,Raven Banner Entertainment|De Angeles Films,8/1/15,14,4.0,2015,0.0,0.0
308024,tt3844362,0.335255,0,1100000,The Overnight,Adam Scott|Taylor Schilling|Jason Schwartzman|Judith GodrÃ¨che|RJ Hermes,http://theovernight-movie.com/,Patrick Brice,Get into the swing of things,,"Alex, Emily, and their son, RJ, are new to Los Angeles. A chance meeting at the park introduces them to the mysterious Kurt, Charlotte, and Max. A family â€œplaydateâ€ becomes increasingly interesting as the night goes on.",80,Mystery|Comedy,Duplass Brothers Productions|Gettin' Rad Productions,6/19/15,89,5.9,2015,0.0,1011999.55472019
356216,tt2945796,0.19957,2500000,0,The Rise of the Krays,Kevin Leslie|Simon Cotton|Phil Dunster|Danny Midwinter|Nicola Stapleton,http://www.signature-entertainment.co.uk/film/rise-of-the-krays/,Zackary Adler,Brutal. Notorious. Legendary,,"Follows the early years of two unknown 18 year old amateur boxers who quickly fought their way to becoming the most feared and respected villains in all of London. Told through the eyes of a close friend that survived them, we see them rise to infamy through drugs, sex and murder.",110,Crime,Carnaby International|Saracen Films|Torn Pictures,8/29/15,11,4.7,2015,2299998.98800044,0.0
311615,tt4184878,0.198261,0,0,Smosh: The Movie,Anthony Padilla|Ian Hecox|Shane Dawson|Mark Edward Fischbach|Jillian Nelson,,Alex Winter,Based on the YouTube channel,defy media,An embarrassing video of Anthony surfaces online right before his fifth high school reunion. The Smosh dudes then race to pull down the clip before it blows Anthony's chances of reconnecting with his teen crush Anna.,84,Comedy|Action|Adventure,Awesomeness Films,7/24/15,67,5.3,2015,0.0,0.0
333873,tt4426954,0.197788,0,0,Keepers of the Covenant: Making Exodus: Gods and Kings,Ridley Scott|Christian Bale|Joel Edgerton|Peter Chiang|Alberto Iglesias,,Charles de Lauzirika,He defied an empire and changed the world.,behind the scenes|making of,"An in-depth documentary on the making of Ridley Scott's ""Exodus: Gods and Kings,"" featuring interviews with the cast and crew. Featured in the Deluxe Edition Blu-ray set.",153,Documentary,20th Century Fox|Lauzirika Motion Picture Company,3/17/15,14,5.5,2015,0.0,0.0
362154,tt4819560,0.197239,0,0,è§£æ•‘å´å…ˆç”Ÿ,Andy Lau|Wang Qian-Yuan|Cai Lu|Liu Ye|Wu Ruo-Fu,,Ding Sheng,,,"In this suspenseful crime thriller, Mr. Wu, a Hong Kong movie star, is kidnapped by six unpredictable criminals disguised as police officers. The story is based on the 2004 real-life celebrity kidnapping case in China.",106,Thriller|Crime,,9/30/15,19,6.4,2015,0.0,0.0
